divisjon,klasse,rundeid,rundenavn,aspekt,score,navn,klubb,medlemmer,dato,url
Recurve,Herrer Senior,5,1440-runde,Lag,3779,,Førde Bogeskyttarklubb,"Martinus Grov, Jonas Grov, Magnus P Stein",2000-07-30,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer Senior,5,1440-runde,Total,1346,Martinus Grov,Førde Bogeskyttarklubb,,1997-07-12,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U18,5,1440-runde,30m,348,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2019-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U18,5,1440-runde,50m,327,Alexander Amble,Sandefjord Bueskyttere,,2023-08-03,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U18,5,1440-runde,60m,333,Alexander Amble,Sandefjord Bueskyttere,,2023-06-30,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U18,5,1440-runde,70m,327,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2020-08-25,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U18,5,1440-runde,Total,1320,Alexander Amble,Sandefjord Bueskyttere,,2023-08-03,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U21,5,1440-runde,30m,358,Martinus Grov,Førde Bogeskyttarklubb,,1992-06-06,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U21,5,1440-runde,50m,343,Martinus Grov,Førde Bogeskyttarklubb,,1992-06-06,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U21,5,1440-runde,70m,340,Martinus Grov,Førde Bogeskyttarklubb,,1991-08-18,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U21,5,1440-runde,90m,300,Vetle M. Risinggård,Kristiansand Bueskyttere,,2011-06-11,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Herrer U21,5,1440-runde,Total,1299,Sander T. Hasthi,Sarpsborg Bueskyttere,,2018-06-19,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Jenter U16,5,1440-runde,20m,347,Ida Linnea Blindheimsvik,Vigra IL - Bueskyttere,,2019-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Jenter U16,5,1440-runde,30m,335,Ida Linnea Blindheimsvik,Vigra IL - Bueskyttere,,2019-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Jenter U16,5,1440-runde,40m,335,Ida Linnea Blindheimsvik,Vigra IL - Bueskyttere,,2019-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Jenter U16,5,1440-runde,50m,324,Ida Linnea Blindheimsvik,Vigra IL - Bueskyttere,,2019-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Jenter U16,5,1440-runde,Lag,3196,,Stavanger Bueskyttere,"Dina K. Knudsen, Katrine Hillestad, Helene F. Svensen",2013-06-18,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Jenter U16,5,1440-runde,Total,1341,Ida Linnea Blindheimsvik,Vigra IL - Bueskyttere,,2019-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Mix2 50+,5,1440-runde,Lag,2070,,Lillestrøm & Omegn Bueskyttere,"Manfred Muldenhauer, Ragnhild Nordmelan",2018-06-19,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Mix2 Senior,5,1440-runde,Lag,2433,,Klepp Bueskyttere,"Line B. Ridderstrøm, Joakim Klingsheim",2018-08-14,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Mix2 U16,5,1440-runde,Lag,2087,,Tønsberg & Omegn Bueskyttere,"Bastian Braas, Inger Margrethe Hansen",2018-07-24,https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Recurve
Recurve,Damer 50,6,1/2 1440-runde,30m,160,Lin Kristin Vestlund,Moss Bueskyttere,,2023-09-29,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer 50,6,1/2 1440-runde,40m,158,Lin Kristin Vestlund,Moss Bueskyttere,,2023-09-29,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer 50,6,1/2 1440-runde,50m,146,Lin Kristin Vestlund,Moss Bueskyttere,,2023-09-29,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer 50,6,1/2 1440-runde,60m,149,Lin Kristin Vestlund,Moss Bueskyttere,,2023-09-29,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer 50,6,1/2 1440-runde,Total,613,Lin Kristin Vestlund,Moss Bueskyttere,,2023-09-29,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer Senior,6,1/2 1440-runde,30m,173,Katrine Hillestad,Stavanger Bueskyttere,,2017-07-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer Senior,6,1/2 1440-runde,50m,153,Wenche Hess,Horten Bueskyttere,,2000-06-07,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer Senior,6,1/2 1440-runde,60m,167,Wenche Hess,Horten Bueskyttere,,1995-08-12,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer Senior,6,1/2 1440-runde,70m,169,Wenche Hess,Horten Bueskyttere,,2000-06-07,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer Senior,6,1/2 1440-runde,Lag,1567,,Horten Bueskyttere,"Wenche Hess, Torill Seljestokken, Renate Tofte",1994-08-06,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer Senior,6,1/2 1440-runde,Total,649,Wenche Hess,Horten Bueskyttere,,2000-06-07,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U18,6,1/2 1440-runde,30m,173,Katrine Hillestad,Stavanger Bueskyttere,,2017-07-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U18,6,1/2 1440-runde,40m,168,Katrine Hillestad,Stavanger Bueskyttere,,2017-09-13,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U18,6,1/2 1440-runde,50m,175,Katrine Hillestad,Stavanger Bueskyttere,,2017-07-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U18,6,1/2 1440-runde,60m,166,Katrine Hillestad,Stavanger Bueskyttere,,2017-09-13,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U18,6,1/2 1440-runde,Lag,1164,,Kristiansand Bueskyttere,"Kaia Sæterlid, Synne Stray, Ingrid Gøytil",2015-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U18,6,1/2 1440-runde,Total,675,Katrine Hillestad,Stavanger Bueskyttere,,2017-07-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U21,6,1/2 1440-runde,30m,173,Katrine Hillestad,Stavanger Bueskyttere,,2017-07-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U21,6,1/2 1440-runde,50m,134,Wenche Hess,Horten Bueskyttere,,1992-07-18,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U21,6,1/2 1440-runde,60m,166,Katrine Hillestad,Stavanger Bueskyttere,,2017-09-13,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U21,6,1/2 1440-runde,70m,144,Yvonne Skogli,Mefjord BL,,1995-08-19,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U21,6,1/2 1440-runde,Lag,1498,,Horten Bueskyttere,"Renate Tofte, Torill Seljestokken, Rachel Leonhardsen",1994-08-07,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer U21,6,1/2 1440-runde,Total,586,Wenche Hess,Horten Bueskyttere,,1992-07-18,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Gutter U16,6,1/2 1440-runde,20m,165,Joakim Klingsheim,Klepp Bueskyttere,,2013-06-28,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Gutter U16,6,1/2 1440-runde,30m,165,Joakim Klingsheim,Klepp Bueskyttere,,2013-06-28,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Gutter U16,6,1/2 1440-runde,40m,167,Joakim Klingsheim,Klepp Bueskyttere,,2013-06-28,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Gutter U16,6,1/2 1440-runde,50m,151,Christian Wallevik Eide,Førde Bogeskyttarklubb,,2024-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Gutter U16,6,1/2 1440-runde,Total,645,Joakim Klingsheim,Klepp Bueskyttere,,2013-06-28,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer 50,6,1/2 1440-runde,30m,176,Martinus Grov,Akkerhaugen Bueskytterklubb,,2024-08-02,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer 50,6,1/2 1440-runde,50m,165,Martinus Grov,Akkerhaugen Bueskytterklubb,,2024-08-02,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer 50,6,1/2 1440-runde,60m,161,Jan E. Ellingsen,Moss Bueskyttere,,2005-05-11,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer 50,6,1/2 1440-runde,70m,164,Martinus Grov,Akkerhaugen Bueskytterklubb,,2024-08-02,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer 50,6,1/2 1440-runde,Lag,1638,,Ullensaker Bueskytterklubb,"Ketil Mosbakk, Birger Johannessen, Lars-Åke Frøhaug",2023-09-29,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer 50,6,1/2 1440-runde,Total,639,Jan E. Ellingsen,Moss Bueskyttere,,2005-05-11,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer Senior,6,1/2 1440-runde,30m,179,Martinus Grov,Førde Bogeskyttarklubb,,1993-08-07,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer Senior,6,1/2 1440-runde,50m,168,Martinus Grov,Førde Bogeskyttarklubb,,1995-08-12,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer Senior,6,1/2 1440-runde,70m,168,Martinus Grov,Førde Bogeskyttarklubb,,1993-08-07,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer Senior,6,1/2 1440-runde,90m,161,Martinus Grov,Førde Bogeskyttarklubb,,1997-05-11,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer Senior,6,1/2 1440-runde,Lag,1883,,Fredrikstad Bueskyttere,"Bård Nesteng, Lars-E. Humlekjær, Ole P. Willassen",1998-05-28,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer Senior,6,1/2 1440-runde,Total,664,Martinus Grov,Førde Bogeskyttarklubb,,1997-05-11,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U18,6,1/2 1440-runde,30m,174,Bård Nesteng,Fredrikstad Bueskyttere,,1994-08-06,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U18,6,1/2 1440-runde,50m,160,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2020-09-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U18,6,1/2 1440-runde,60m,164,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2020-09-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U18,6,1/2 1440-runde,70m,153,Anders Faugstad,Stavanger Bueskyttere,,2015-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U18,6,1/2 1440-runde,Total,643,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2020-09-22,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U21,6,1/2 1440-runde,30m,174,Bård Nesteng,Fredrikstad Bueskyttere,,1994-08-06,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U21,6,1/2 1440-runde,50m,163,Bård Nesteng,Fredrikstad Bueskyttere,,1994-08-06,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U21,6,1/2 1440-runde,70m,162,Vetle M. Risinggård,Kristiansand Bueskyttere,,1998-08-13,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U21,6,1/2 1440-runde,90m,129,Aslak T. Sande,Klepp Bueskyttere,,2013-05-17,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Herrer U21,6,1/2 1440-runde,Total,578,Aslak T. Sande,Klepp Bueskyttere,,2013-05-17,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Jenter U16,6,1/2 1440-runde,20m,171,Katrine Hillestad,Stavanger Bueskyttere,,2015-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Jenter U16,6,1/2 1440-runde,30m,163,Katrine Hillestad,Stavanger Bueskyttere,,2015-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Jenter U16,6,1/2 1440-runde,40m,163,Katrine Hillestad,Stavanger Bueskyttere,,2015-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Jenter U16,6,1/2 1440-runde,50m,155,Katrine Hillestad,Stavanger Bueskyttere,,2015-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Jenter U16,6,1/2 1440-runde,Total,652,Katrine Hillestad,Stavanger Bueskyttere,,2015-11-04,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Mix2 U16,6,1/2 1440-runde,Lag,1040,,Førde Bogeskyttarklubb,"Madelen Sjåstad Løset, Christian Wallevik Eide",2024-08-02,https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Recurve
Recurve,Damer 50,21,Norsk kortrunde,25m,283,Lisbeth Iversen,Fredrikstad Bueskyttere,,2025-09-02,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer 50,21,Norsk kortrunde,35m,276,Lin Kristin Vestlund,Fredrikstad Bueskyttere,,2025-09-02,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer 50,21,Norsk kortrunde,50m,237,Ragnhild Nordmelan,Lillestrøm & Omegn Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer 50,21,Norsk kortrunde,Lag,2043,,Fana Bueskytterklubb,"Solveig Lilletvedt, Eli Karin D Henriksen, Kjerstin Hoff",2017-06-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer 50,21,Norsk kortrunde,Total,794,Lin Kristin Vestlund,Fredrikstad Bueskyttere,,2025-09-02,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer Senior,21,Norsk kortrunde,25m,290,Line B. Ridderstrøm,Klepp Bueskyttere,,2018-07-21,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer Senior,21,Norsk kortrunde,35m,280,Wenche Hess,Horten Bueskyttere,,1995-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer Senior,21,Norsk kortrunde,50m,261,Wanja M. Richardsen,Moss Bueskyttere,,2014-09-10,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer Senior,21,Norsk kortrunde,Lag,2043,,Fana Bueskytterklubb,"Elin Karin Dirdal Henriks, Solveig Lilletvedt, Kjerstin Hoff",2017-06-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer Senior,21,Norsk kortrunde,Total,824,Wenche Hess,Horten Bueskyttere,,1995-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U18,21,Norsk kortrunde,25m,271,Unni Christensen,BK Langskudd,,1989-07-27,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U18,21,Norsk kortrunde,35m,251,Unni Christensen,BK Langskudd,,1989-07-27,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U18,21,Norsk kortrunde,50m,218,Ingrid Gøytil,Kristiansand Bueskyttere,,2015-06-14,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U18,21,Norsk kortrunde,Lag,1781,,Kristiansand Bueskyttere,"Ingrid Gøytil, Synne Stray, Kaia Sæterlid",2015-06-14,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U18,21,Norsk kortrunde,Total,704,Ingrid Gøytil,Kristiansand Bueskyttere,,2015-06-14,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U21,21,Norsk kortrunde,25m,286,Wanja M. Richardsen,Moss Bueskyttere,,2014-09-10,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U21,21,Norsk kortrunde,35m,277,Line B. Ridderstrøm,Sandefjord Bueskyttere,,2014-09-09,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U21,21,Norsk kortrunde,50m,261,Wanja M. Richardsen,Moss Bueskyttere,,2014-09-10,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U21,21,Norsk kortrunde,Lag,2098,,Horten Bueskyttere,"Wenche Hess, Therese Klementsen, Rachel Leonhardsen",1992-08-18,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Damer U21,21,Norsk kortrunde,Total,810,Line B. Ridderstrøm,Sandefjord Bueskyttere,,2014-09-09,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Gutter U16,21,Norsk kortrunde,20m,283,Joakim Klingsheim,Klepp Bueskyttere,,2013-05-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Gutter U16,21,Norsk kortrunde,25m,272,Mathias V. Bredesen,Førde Bogeskyttarklubb,,2014-08-26,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Gutter U16,21,Norsk kortrunde,35m,254,Mathias V. Bredesen,Førde Bogeskyttarklubb,,2014-08-26,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Gutter U16,21,Norsk kortrunde,Total,769,Joakim Klingsheim,Klepp Bueskyttere,,2013-05-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer 50,21,Norsk kortrunde,25m,291,Sigmund Lindberget,Elverum Bueskyttere,,2010-05-26,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer 50,21,Norsk kortrunde,35m,284,Sigmund Lindberget,Elverum Bueskyttere,,2007-07-25,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer 50,21,Norsk kortrunde,50m,263,Sigmund Lindberget,Elverum Bueskyttere,,2007-07-25,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer 50,21,Norsk kortrunde,Lag,2268,,Klepp Bueskyttere,"Martin Figved, Oddvar Figved, Norulf Åmås",2003-07-31,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer 50,21,Norsk kortrunde,Total,833,Sigmund Lindberget,Elverum Bueskyttere,,2007-07-25,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer Senior,21,Norsk kortrunde,25m,297,Lars-E. Humlekjær,Fredrikstad Bueskyttere,,1997-05-28,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer Senior,21,Norsk kortrunde,35m,292,Martinus Grov,Førde Bogeskyttarklubb,,1995-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer Senior,21,Norsk kortrunde,50m,282,Paul Andre Hagen,Sandefjord Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer Senior,21,Norsk kortrunde,Lag,2513,,Fredrikstad Bueskyttere,"Bård Nesteng, Lars-E. Humlekjær, Ole P. Willassen",1998-06-24,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer Senior,21,Norsk kortrunde,Total,855,Paul Andre Hagen,Sandefjord Bueskyttere,,2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U18,21,Norsk kortrunde,25m,291,Bård Nesteng,Fredrikstad Bueskyttere,,1994-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U18,21,Norsk kortrunde,35m,287,Bård Nesteng,Fredrikstad Bueskyttere,,1994-08-10,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U18,21,Norsk kortrunde,50m,273,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2020-09-20,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U18,21,Norsk kortrunde,Total,849,Hans Kristian Haakonsen,Skudeneshavn Bueskytterklubb,,2020-09-20,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U21,21,Norsk kortrunde,25m,294,Bård Nesteng,Fredrikstad Bueskyttere,,1996-05-22,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U21,21,Norsk kortrunde,35m,288,Bård Nesteng,Fredrikstad Bueskyttere,,1995-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U21,21,Norsk kortrunde,50m,275,Bård Nesteng,Fredrikstad Bueskyttere,,1995-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U21,21,Norsk kortrunde,Lag,2283,,Klepp KFUM,"Tommy Figved, Harald Kvernstrøm, Lars M. Figved",1994-06-08,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Herrer U21,21,Norsk kortrunde,Total,852,Bård Nesteng,Fredrikstad Bueskyttere,,1995-07-05,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Jenter U16,21,Norsk kortrunde,20m,289,Hanne Husdal,Geitastrand IL - Bueskyttere,,2014-07-26,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Jenter U16,21,Norsk kortrunde,25m,268,Lilje Marie Melby-Stoje,Ullensaker Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Jenter U16,21,Norsk kortrunde,35m,247,Lilje Marie Melby-Stoje,Ullensaker Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Jenter U16,21,Norsk kortrunde,Total,796,Lilje Marie Melby-Stoje,Ullensaker Bueskytterklubb,,2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Mix2 50+,21,Norsk kortrunde,Lag,1580,,Fredrikstad Bueskyttere,"Lin Kristin Vestlund, Lars Erik Humlekjær",2025-09-02,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Mix2 Senior,21,Norsk kortrunde,Lag,1665,,Sandefjord Bueskyttere,"Paul Andre Hagen, Laila Fevang",2018-06-13,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
Recurve,Mix2 U16,21,Norsk kortrunde,Lag,1529,,Ullensaker Bueskytterklubb,"Lilje Marie Melby-Stoje, Linus Aleksander Frøhaug",2025-06-16,https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Recurve
