divisjon,klasse,rundeid,rundenavn,inne_ute,aspekt,avstand,skive,url
Barebow,Mix2 U18,26,720-runde,Ute,Total (lagskår),40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Mix2 U16,26,720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Damer Senior,26,720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Herrer Senior,26,720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Damer 50,26,720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Herrer 50,26,720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Damer U21,26,720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Herrer U21,26,720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Damer U18,26,720-runde,Ute,Total (lagskår),40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Herrer U18,26,720-runde,Ute,Total (lagskår),40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Jenter U16,26,720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Lag Gutter U16,26,720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Barebow
Barebow,Damer Senior,28,2 × 720-runde,Ute,Total,50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Herrer Senior,28,2 × 720-runde,Ute,Total,50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Damer 50,28,2 × 720-runde,Ute,Total,50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Herrer 50,28,2 × 720-runde,Ute,Total,50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Damer U21,28,2 × 720-runde,Ute,Total,50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Herrer U21,28,2 × 720-runde,Ute,Total,50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Damer U18,28,2 × 720-runde,Ute,Total,40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Herrer U18,28,2 × 720-runde,Ute,Total,40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Jenter U16,28,2 × 720-runde,Ute,Total,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Gutter U16,28,2 × 720-runde,Ute,Total,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Mix2 Senior,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Mix2 50+,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Mix2 U21,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Mix2 U18,28,2 × 720-runde,Ute,Total (lagskår),40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Mix2 U16,28,2 × 720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Damer Senior,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Herrer Senior,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Damer 50,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Herrer 50,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Damer U21,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Herrer U21,28,2 × 720-runde,Ute,Total (lagskår),50 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Damer U18,28,2 × 720-runde,Ute,Total (lagskår),40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Herrer U18,28,2 × 720-runde,Ute,Total (lagskår),40 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Jenter U16,28,2 × 720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Lag Gutter U16,28,2 × 720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Barebow
Barebow,Damer Senior,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer Senior,22,60 piler 18 m,Inne,Total,18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer 50,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer 50,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer U21,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer U21,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer U18,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Herrer U18,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Jenter U16,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Gutter U16,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 50+,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Mix2 U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Damer Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Herrer Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Damer 50,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Herrer 50,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Damer U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Herrer U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Damer U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Herrer U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Jenter U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Lag Gutter U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Barebow
Barebow,Damer Senior,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer Senior,23,60 piler 25 m,Inne,Total,25 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer 50,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer 50,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer U21,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer U21,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer U18,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Herrer U18,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Jenter U16,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Gutter U16,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 50+,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Mix2 U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Damer Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Herrer Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Damer 50,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Herrer 50,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Damer U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Herrer U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Damer U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Herrer U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Jenter U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Lag Gutter U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Barebow
Barebow,Damer Senior,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer Senior,27,30 piler 18 m,Inne,Total,18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer 50,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer 50,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer U21,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer U21,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Damer U18,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Herrer U18,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Jenter U16,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Gutter U16,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 50+,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Mix2 U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Damer Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Herrer Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (trippel/1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Damer 50,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Herrer 50,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Damer U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Herrer U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Damer U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Herrer U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Jenter U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Barebow,Lag Gutter U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Barebow
Langbue,Damer Senior,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer Senior,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer Senior,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer 50,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer 50,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U21,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U21,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U21,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U21,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U21,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Damer U18,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,Ute,30 m,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Herrer U18,3,Skandiarunde,Ute,Total,30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,Ute,15 m,15 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Jenter U16,3,Skandiarunde,Ute,Total,25/20/15 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,Ute,25 m,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,Ute,20 m,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,Ute,15 m,15 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Gutter U16,3,Skandiarunde,Ute,Total,25/20/15 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Mix2 Senior,3,Skandiarunde,Ute,Total (lagskår),30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
Langbue,Mix2 50+,3,Skandiarunde,Ute,Total (lagskår),30/25/20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Langbue
